rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ax,ay,az,gx,gy,gz,depth
1404240506795607026,,11640,,1404240463,82186937,'',52,904,15912,-18,-250,-395,10068
1404240506862522392,,11641,,1404240463,106682062,'',72,1012,15896,-25,-241,-410,10067
1404240506862543208,,11642,,1404240463,128887891,'',-60,908,15844,-6,-219,-427,10062
1404240506862554245,,11643,,1404240463,152036905,'',-108,772,15832,-11,-220,-409,10073
1404240506910465897,,11644,,1404240463,174767971,'',-20,724,15964,-8,-215,-410,10068
1404240506910495563,,11645,,1404240463,197649955,'',-8,960,15928,3,-192,-399,10067
1404240506964509928,,11646,,1404240463,221117973,'',-88,1032,15932,10,-229,-419,10068
1404240506964526469,,11647,,1404240463,243369102,'',-124,848,15952,-6,-300,-427,10068
1404240507011321156,,11648,,1404240463,265681982,'',-92,792,15928,13,-328,-400,10068
1404240507011338685,,11649,,1404240463,289638042,'',-20,892,15884,11,-316,-387,10062
1404240507011346595,,11650,,1404240463,311784029,'',-24,876,15948,7,-326,-410,10062
1404240507052041247,,11651,,1404240463,333803892,'',-180,944,15784,10,-311,-404,10073
1404240507052061767,,11652,,1404240463,356389045,'',60,772,15876,-1,-284,-404,10068
1404240507100263106,,11653,,1404240463,378197908,'',8,760,15964,-46,-234,-411,10068
1404240507100284144,,11654,,1404240463,402839899,'',-32,792,15952,-13,-254,-399,10068
1404240507142939516,,11655,,1404240463,426017999,'',-96,852,15852,17,-212,-433,10068
1404240507143258688,,11656,,1404240463,447726964,'',-68,864,15996,1,-249,-422,10068
1404240507187727696,,11657,,1404240463,470983982,'',-48,940,15772,-17,-223,-402,10062
1404240507187962021,,11658,,1404240463,494816064,'',-116,840,15960,-13,-210,-403,10068
1404240507240892705,,11659,,1404240463,519618034,'',-152,884,15908,-24,-308,-397,10067
1404240507241038955,,11660,,1404240463,541815042,'',-116,780,15800,-4,-283,-409,10073
1404240507241130221,,11661,,1404240463,563667058,'',-80,884,15800,-9,-294,-387,10062
1404240507291665962,,11662,,1404240463,584729909,'',0,804,15904,-3,-289,-403,10073
1404240507292053639,,11663,,1404240463,608238935,'',-80,828,15844,20,-283,-373,10068
1404240507439924033,,11664,,1404240463,631284952,'',-60,1024,15936,-10,-286,-412,10068
1404240507439964482,,11665,,1404240463,654290914,'',-108,924,15772,-3,-272,-396,10073
1404240507439975772,,11666,,1404240463,677153110,'',-40,728,15916,-27,-297,-409,10068
1404240507443969320,,11667,,1404240463,700764894,'',-104,856,15960,9,-280,-392,10068
1404240507446041860,,11668,,1404240463,723579883,'',12,956,16044,3,-280,-433,10068
1404240507478552802,,11669,,1404240463,745059967,'',0,844,15924,-19,-251,-432,10062
1404240507478573189,,11670,,1404240463,767333984,'',-28,804,15880,-23,-227,-414,10068
1404240507527302556,,11671,,1404240463,789875984,'',36,900,15836,-41,-207,-403,10068
1404240507527321990,,11672,,1404240463,813992023,'',-60,924,15832,-34,-208,-387,10068
1404240507571973402,,11673,,1404240463,836827993,'',-28,880,15932,-18,-265,-383,10073
1404240507572033999,,11674,,1404240463,860202074,'',-84,1008,15860,-31,-241,-397,10073
1404240507572055356,,11675,,1404240463,882266044,'',-76,840,15820,-5,-240,-401,10062
1404240507621162406,,11676,,1404240463,905385971,'',-88,804,15840,2,-257,-401,10068
1404240507621182744,,11677,,1404240463,928452968,'',-108,816,15836,4,-299,-410,10068
1404240507668209940,,11678,,1404240463,950032949,'',-68,908,15968,1,-316,-422,10073
1404240507668230582,,11679,,1404240463,973151922,'',-72,1004,15892,-10,-326,-416,10073
1404240507717766841,,11680,,1404240463,997342109,'',52,828,15900,-14,-314,-424,10062
1404240507717926487,,11681,,1404240464,19788980,'',24,888,16044,-15,-286,-401,10073
1404240507718107455,,11682,,1404240464,41925907,'',-28,844,15812,0,-269,-402,10062
1404240507762011488,,11683,,1404240464,65454006,'',-152,912,15904,-25,-306,-418,10073
1404240507762350022,,11684,,1404240464,87116956,'',-28,792,15960,0,-324,-411,10073
1404240507811363980,,11685,,1404240464,110918045,'',48,1028,15840,-16,-297,-401,10068
1404240507811685782,,11686,,1404240464,133363962,'',-44,864,15876,-15,-274,-415,10073
1404240507900329849,,11687,,1404240464,157099962,'',-36,804,15680,-17,-220,-397,10068
1404240507900493898,,11688,,1404240464,179176092,'',-88,908,15828,-2,-278,-395,10073
1404240507900699375,,11689,,1404240464,203418970,'',-164,1048,15860,-7,-273,-416,10062
1404240507949655211,,11690,,1404240464,227354049,'',-48,1036,15924,-1,-251,-428,10073
1404240507949918964,,11691,,1404240464,248970031,'',-8,912,15928,-13,-206,-413,10068
1404240508031358365,,11692,,1404240464,271109104,'',-4,768,15980,-11,-181,-412,10073
1404240508031376539,,11693,,1404240464,295209884,'',-116,868,15908,-44,-150,-377,10078
1404240508071803562,,11694,,1404240464,318521976,'',-184,768,15916,6,-278,-423,10068
1404240508071823901,,11695,,1404240464,341444015,'',-68,972,15744,-23,-337,-382,10073
1404240508072084869,,11696,,1404240464,364609003,'',-44,888,15772,12,-333,-414,10062
1404240508122865091,,11697,,1404240464,386615037,'',-88,832,15860,-10,-328,-417,10068
1404240508122885994,,11698,,1404240464,409619092,'',-108,768,15868,1,-310,-433,10062
1404240508169930571,,11699,,1404240464,433491945,'',-68,936,15992,-9,-294,-384,10073
1404240508169951044,,11700,,1404240464,455039978,'',56,884,15904,11,-264,-416,10073
1404240508169962424,,11701,,1404240464,477754116,'',-4,844,15908,-12,-231,-410,10068
1404240508216298852,,11702,,1404240464,501831054,'',-52,852,15960,-14,-194,-398,10068
1404240508216328319,,11703,,1404240464,525314092,'',-152,932,15948,-3,-224,-402,10062
1404240508265945511,,11704,,1404240464,547425985,'',-28,888,15856,-40,-207,-414,10073
1404240508266267393,,11705,,1404240464,570360898,'',-84,980,15912,-20,-227,-420,10073
1404240508309926144,,11706,,1404240464,593597888,'',-76,776,15792,-25,-284,-390,10068
1404240508310177419,,11707,,1404240464,617175102,'',-72,964,15932,-9,-298,-408,10068
1404240508359712781,,11708,,1404240464,639631032,'',-88,840,15872,30,-335,-419,10068
1404240508359861601,,11709,,1404240464,661897897,'',20,704,15872,29,-370,-406,10073
1404240508360063367,,11710,,1404240464,684478998,'',-8,892,15868,-10,-352,-395,10073
1404240508405238200,,11711,,1404240464,707328081,'',-44,996,15896,-2,-308,-407,10068
1404240508405492890,,11712,,1404240464,730727910,'',-60,888,15880,-25,-370,-409,10068
1404240508453665991,,11713,,1404240464,752993106,'',-4,980,15972,11,-317,-414,10062
1404240508453913315,,11714,,1404240464,775265932,'',-20,796,15868,-20,-303,-391,10073
1404240508503240434,,11715,,1404240464,800321102,'',-168,832,15836,-14,-265,-388,10068
1404240508503406594,,11716,,1404240464,822794914,'',-20,888,16000,7,-284,-417,10062
1404240508503645149,,11717,,1404240464,846009016,'',-52,976,15908,-29,-273,-405,10073
1404240508553798696,,11718,,1404240464,869071006,'',-112,948,15944,30,-280,-419,10068
1404240508554135566,,11719,,1404240464,891108036,'',-88,896,15776,-17,-338,-409,10062
1404240508599253764,,11720,,1404240464,913989067,'',64,872,16012,-2,-322,-422,10068
1404240508599514277,,11721,,1404240464,935983896,'',40,864,16040,8,-319,-417,10073
1404240508647068309,,11722,,1404240464,957418918,'',24,944,15784,4,-282,-408,10078
1404240508647232201,,11723,,1404240464,979341983,'',28,964,15900,-25,-274,-395,10073
1404240508647410378,,11724,,1404240465,2213001,'',8,932,15848,-21,-224,-411,10062
1404240508694645330,,11725,,1404240465,24537086,'',16,960,15744,-12,-191,-395,10068
1404240508694899338,,11726,,1404240465,47616004,'',-4,896,15996,-21,-210,-395,10068
1404240508742826827,,11727,,1404240465,70830106,'',-16,868,15964,-22,-203,-406,10068
1404240508743286418,,11728,,1404240465,92993021,'',-80,904,15876,-5,-233,-390,10068
1404240508855098114,,11729,,1404240465,116709947,'',76,896,16128,-45,-208,-442,10068
1404240508855230745,,11730,,1404240465,138338088,'',0,844,15896,-27,-189,-444,10078
1404240508855403228,,11731,,1404240465,161151885,'',-184,780,15932,-34,-190,-387,10062
1404240508919384374,,11732,,1404240465,184889078,'',-276,792,15812,-34,-217,-399,10068
1404240508919656421,,11733,,1404240465,209018945,'',-164,1008,15916,-20,-297,-422,10062
1404240508964926644,,11734,,1404240465,232338905,'',-96,868,15840,5,-304,-413,10078
1404240508965077944,,11735,,1404240465,253829002,'',8,812,15824,-12,-296,-395,10068
1404240508965269574,,11736,,1404240465,276515960,'',-60,980,15844,-16,-305,-403,10073
1404240509014146849,,11737,,1404240465,299170017,'',20,940,15796,1,-341,-414,10062
1404240509014394822,,11738,,1404240465,321029901,'',0,924,15976,31,-314,-456,10062
1404240509062435602,,11739,,1404240465,343122005,'',16,892,15848,-7,-293,-430,10073
1404240509062688973,,11740,,1404240465,364717006,'',72,848,16016,14,-247,-420,10073
1404240509112281742,,11741,,1404240465,388118982,'',-24,908,15984,-41,-181,-395,10068
1404240509112469794,,11742,,1404240465,412430047,'',-12,860,15812,-22,-166,-393,10073
1404240509112618437,,11743,,1404240465,435956001,'',-60,944,16012,-11,-203,-395,10068
1404240509159204997,,11744,,1404240465,458174943,'',-24,832,15944,-9,-210,-395,10062
1404240509159446757,,11745,,1404240465,480489969,'',-136,920,15892,-30,-221,-422,10068
1404240509209625286,,11746,,1404240465,504977941,'',-156,828,15952,-24,-250,-408,10073
1404240509209876123,,11747,,1404240465,527046918,'',-124,832,15904,1,-254,-405,10062
1404240509258107652,,11748,,1404240465,550122976,'',4,916,15856,-29,-256,-421,10068
1404240509258257261,,11749,,1404240465,572607040,'',-100,760,15812,1,-235,-399,10068
1404240509258481691,,11750,,1404240465,595520973,'',-144,776,15816,-15,-270,-408,10062
1404240509308788307,,11751,,1404240465,620219945,'',-176,824,15816,-23,-304,-401,10068
1404240509309031236,,11752,,1404240465,642321109,'',-60,916,15824,-17,-331,-437,10067
1404240509431749777,,11753,,1404240465,665509939,'',144,920,15860,-22,-322,-414,10073
1404240509431950484,,11754,,1404240465,688250064,'',104,956,15876,-9,-292,-411,10062
1404240509465203075,,11755,,1404240465,712089061,'',-24,872,15968,-4,-244,-407,10068
1404240509465234177,,11756,,1404240465,735757112,'',-28,840,15876,-14,-263,-416,10073
1404240509465254596,,11757,,1404240465,757673978,'',-16,904,15812,-10,-273,-396,10073
1404240509513462549,,11758,,1404240465,780297040,'',-36,844,15812,-33,-241,-412,10073
1404240509513505526,,11759,,1404240465,803864002,'',-72,852,15908,14,-263,-415,10068
1404240509558357416,,11760,,1404240465,826719045,'',-68,840,15860,2,-269,-421,10073
1404240509558382266,,11761,,1404240465,849016904,'',-28,900,15904,6,-275,-420,10073
1404240509607700397,,11762,,1404240465,872351884,'',-120,900,15840,-29,-232,-392,10068
1404240509607724043,,11763,,1404240465,894998073,'',-80,840,15860,-30,-236,-389,10073
1404240509608060426,,11764,,1404240465,918777942,'',-116,936,15884,6,-291,-400,10068
1404240509658712736,,11765,,1404240465,941040039,'',-20,880,15884,2,-307,-406,10073
1404240509658946127,,11766,,1404240465,963099956,'',-136,788,15996,-8,-289,-424,10068
1404240509707722691,,11767,,1404240465,985644102,'',-8,836,15824,-14,-313,-407,10068
1404240509708611821,,11768,,1404240466,9342908,'',-28,808,16008,-16,-303,-430,10057
1404240509709154951,,11769,,1404240466,31580924,'',4,792,15820,-11,-309,-392,10073
1404240509758208576,,11770,,1404240466,53780078,'',-68,940,15788,-28,-283,-421,10067
1404240509758505943,,11771,,1404240466,76265096,'',64,820,15908,3,-291,-407,10068
1404240509819387711,,11772,,1404240466,99292993,'',-60,844,15992,-22,-265,-381,10068
1404240509819693924,,11773,,1404240466,123177051,'',64,904,15768,-17,-267,-419,10073
1404240509876178660,,11774,,1404240466,145631074,'',-84,952,15928,-6,-242,-412,10068
1404240509876327795,,11775,,1404240466,167675018,'',12,820,15764,-21,-228,-414,10068
1404240509876527814,,11776,,1404240466,189840078,'',120,904,15988,-22,-182,-406,10073
1404240509957930085,,11777,,1404240466,214231014,'',-140,868,15880,-16,-140,-404,10068
1404240509958199334,,11778,,1404240466,237726926,'',72,948,15816,-47,-138,-400,10073
1404240510027957329,,11779,,1404240466,259902000,'',-92,892,15900,-25,-150,-400,10078
1404240510028006911,,11780,,1404240466,282663106,'',16,836,15860,-20,-103,-419,10073
1404240510074962135,,11781,,1404240466,306296110,'',88,1040,16032,-57,-71,-388,10068
1404240510075065723,,11782,,1404240466,329942941,'',-136,1012,15848,-50,-60,-369,10073
1404240510075077053,,11783,,1404240466,352093935,'',-40,588,15988,51,-10,-513,10068
1404240510121789297,,11784,,1404240466,375411033,'',148,784,15968,-115,48,-268,10062
1404240510121811158,,11785,,1404240466,397540092,'',-116,796,15772,-39,156,-360,10068
1404240510172375148,,11786,,1404240466,423062086,'',-356,816,15892,-43,103,-373,10073
1404240510172395551,,11787,,1404240466,445983886,'',-396,840,15680,-38,-66,-385,10078
1404240510213704900,,11788,,1404240466,469063997,'',-400,816,15780,-12,-225,-404,10073
1404240510213731535,,11789,,1404240466,491365909,'',212,936,16088,-24,-142,-425,10073
1404240510253490251,,11790,,1404240466,514717102,'',168,972,15948,-42,-39,-406,10068
1404240510253738816,,11791,,1404240466,539051055,'',-248,904,16020,-42,-25,-431,10073
1404240510298163996,,11792,,1404240466,561667919,'',-524,780,15676,-7,-103,-444,10068
1404240510298431242,,11793,,1404240466,585051059,'',-572,684,15676,-27,-291,-388,10062
1404240510298463869,,11794,,1404240466,608660936,'',-324,812,15916,18,-448,-406,10073
1404240510347881636,,11795,,1404240466,631858110,'',-76,1000,16024,17,-310,-435,10078
1404240510348170893,,11796,,1404240466,654274940,'',256,876,16152,9,-97,-448,10068
1404240510395348839,,11797,,1404240466,675940036,'',48,828,16272,35,142,-444,10062
1404240510395715503,,11798,,1404240466,697958946,'',64,884,16040,-2,393,-468,10078
1404240510447594567,,11799,,1404240466,721678972,'',-160,932,15948,-18,451,-475,10073
1404240510447942672,,11800,,1404240466,744477987,'',-52,860,16160,6,604,-519,10073
1404240510448259849,,11801,,1404240466,765938043,'',136,840,16236,95,864,-602,10073
1404240510501561980,,11802,,1404240466,789021015,'',-224,648,16020,131,946,-642,10068
1404240510501828898,,11803,,1404240466,813638925,'',-320,1032,16356,235,1264,-878,10068
1404240510617649090,,11804,,1404240466,837403059,'',-40,828,16100,273,1546,-881,10068
1404240510617842472,,11805,,1404240466,860289096,'',-100,660,16128,220,1759,-793,10068
1404240510725367021,,11806,,1404240466,883584022,'',-224,760,15904,161,1894,-685,10068
1404240510725590217,,11807,,1404240466,909571886,'',-612,860,15812,131,2021,-631,10068
1404240510726072638,,11808,,1404240466,932756900,'',-840,928,15948,226,2439,-864,10073
1404240510775529892,,11809,,1404240466,956796884,'',-872,1096,15904,265,2585,-963,10073
1404240510775739950,,11810,,1404240466,981009960,'',-988,1112,16128,355,2698,-1080,10068
1404240510824218568,,11811,,1404240467,6232976,'',-1424,1024,15680,330,2745,-1101,10073
1404240510824469614,,11812,,1404240467,30252933,'',-1296,840,16056,147,2747,-1080,10068
1404240510872497389,,11813,,1404240467,53733110,'',-2056,992,15456,331,2745,-1328,10073
1404240510872740973,,11814,,1404240467,77573060,'',-1792,1564,15928,71,2590,-1205,10068
1404240510914618515,,11815,,1404240467,103513002,'',-2272,1248,15536,115,2746,-972,10068
1404240510915235147,,11816,,1404240467,129190921,'',-2144,1556,15536,-253,2351,-763,10062
1404240510999916055,,11817,,1404240467,152688026,'',-2148,1080,15412,-229,2310,-708,10073
1404240511000060233,,11818,,1404240467,176888942,'',-2452,1084,15172,-236,1993,-977,10073
1404240511000263325,,11819,,1404240467,199148893,'',-2892,720,15080,7,1798,-1426,10068
1404240511047103349,,11820,,1404240467,224049091,'',-3284,732,15356,335,1982,-1553,10073
1404240511047391127,,11821,,1404240467,248377084,'',-2860,352,15264,-62,1400,-1166,10068
1404240511097120920,,11822,,1404240467,271823883,'',-3028,740,15632,-398,1433,-63,10078
1404240511097374791,,11823,,1404240467,295896053,'',-3404,936,15236,-317,1253,-136,10068
1404240511144969695,,11824,,1404240467,321609020,'',-3516,1048,15376,-67,1213,-522,10068
1404240511145207680,,11825,,1404240467,345390081,'',-3448,1084,15292,100,1112,-754,10068
1404240511194802345,,11826,,1404240467,368499994,'',-3488,936,15516,-11,906,-559,10068
1404240511195113263,,11827,,1404240467,392366886,'',-3724,924,15432,-182,481,-313,10067
1404240511243762471,,11828,,1404240467,417469978,'',-3572,940,15252,15,425,-523,10078
1404240511243931942,,11829,,1404240467,441992998,'',-3732,520,15240,139,269,-654,10073
1404240511244160938,,11830,,1404240467,464070081,'',-3868,360,15176,111,48,-580,10068
1404240511291820729,,11831,,1404240467,488219022,'',-3632,704,15332,-1,-229,-364,10079
1404240511292068975,,11832,,1404240467,512968063,'',-3620,1508,15308,-124,-626,-261,10068
1404240511381340081,,11833,,1404240467,538115024,'',-3836,1480,15096,-35,-764,-419,10068
1404240511381566621,,11834,,1404240467,561342000,'',-3560,1544,15292,34,-919,-570,10068
1404240511443211607,,11835,,1404240467,586138010,'',-3868,1636,15444,-214,-1007,-905,10062
1404240511443333823,,11836,,1404240467,611329078,'',-3644,1252,15812,493,-390,-2870,10079
1404240511443504860,,11837,,1404240467,635736942,'',-3616,1424,15620,442,-126,-3612,10079
1404240511481762338,,11838,,1404240467,659759998,'',-3636,1652,15724,771,274,-4609,10068
1404240511482010301,,11839,,1404240467,683223962,'',-3160,1648,15052,1149,674,-5619,10068
1404240511529371217,,11840,,1404240467,707222938,'',-3416,624,16096,1007,639,-6590,10073
1404240511529602267,,11841,,1404240467,733520030,'',-3272,696,16188,1343,2197,-8434,10078
1404240511577302180,,11842,,1404240467,757019996,'',-3420,588,15972,1750,2912,-9308,10068
1404240511577547906,,11843,,1404240467,781456947,'',-3832,484,16540,1708,3818,-10244,10062
1404240511623673176,,11844,,1404240467,806060075,'',-3216,740,16356,1669,4307,-11099,10068
1404240511623949092,,11845,,1404240467,831877946,'',-4588,52,15516,1596,6132,-12350,10068
1404240511668187584,,11846,,1404240467,856301069,'',-4760,556,15636,1504,6594,-12884,10068
1404240511668449358,,11847,,1404240467,879946947,'',-4304,84,15392,1204,7267,-13295,10068
1404240511717499018,,11848,,1404240467,905020952,'',-4652,320,15996,692,7778,-13660,10068
1404240511717762708,,11849,,1404240467,929714918,'',-5868,48,15428,-942,7151,-13601,10068
1404240511762755812,,11850,,1404240467,955183029,'',-5420,-1844,14648,-1920,6946,-12629,10068
1404240511775393263,,11851,,1404240467,980407953,'',-6196,-1348,15284,-2591,6418,-11657,10068
1404240511811246394,,11852,,1404240468,5330085,'',-5944,-304,14048,-2914,5703,-11241,10068
1404240511811393171,,11853,,1404240468,31178951,'',-6940,-2548,14436,-5089,4000,-9906,10073
1404240511811641352,,11854,,1404240468,56657075,'',-6848,-1972,13420,-5120,3944,-9799,10062
1404240511855802684,,11855,,1404240468,81875085,'',-6852,-2608,13488,-5598,4202,-9348,10062
1404240511856079685,,11856,,1404240468,107553005,'',-6584,-3912,12552,-6542,4147,-9214,10068
1404240511905486442,,11857,,1404240468,134398937,'',-7892,-3964,13108,-6545,2943,-8069,10073
1404240511905750611,,11858,,1404240468,159483909,'',-7316,-5064,12180,-5868,2918,-7204,10068
1404240511955773943,,11859,,1404240468,184154987,'',-6572,-5764,11376,-5239,3722,-6597,10073
1404240511956086323,,11860,,1404240468,209024906,'',-6752,-4756,11644,-5203,4612,-6335,10073
1404240512000879216,,11861,,1404240468,235716104,'',-7016,-5036,11156,-5338,6128,-7250,10062
1404240512001120982,,11862,,1404240468,260744094,'',-7772,-5032,12832,-5134,6705,-8008,10062
1404240512116130787,,11863,,1404240468,285403966,'',-7880,-5464,12416,-4894,7150,-8761,10073
1404240512116386671,,11864,,1404240468,310733079,'',-9832,-4896,14484,-4923,7564,-10371,10073
1404240512165919882,,11865,,1404240468,337445020,'',-7956,-6372,10744,-4850,7227,-11309,10068
1404240512166067472,,11866,,1404240468,362859010,'',-7932,-7500,9364,-4711,6775,-11422,10068
1404240512166270560,,11867,,1404240468,387686967,'',-7320,-8516,9936,-5306,6547,-11465,10073
1404240512215640967,,11868,,1404240468,415081024,'',-7344,-7684,9760,-6426,7906,-11695,10068
1404240512215962290,,11869,,1404240468,441977024,'',-7648,-9264,11216,-6949,6985,-11724,10068
1404240512263207291,,11870,,1404240468,466594934,'',-6880,-9204,9236,-7140,6318,-11406,10073
1404240512263447994,,11871,,1404240468,491818904,'',-7332,-10908,8136,-6098,7237,-9726,10068
1404240512311123107,,11872,,1404240468,518305063,'',-7620,-11156,7912,-5404,7082,-9091,10068
1404240512311373967,,11873,,1404240468,545094966,'',-7760,-11048,8220,-5176,6589,-8969,10062
1404240512393080767,,11874,,1404240468,569783926,'',-7164,-11788,7332,-5634,4922,-9698,10073
1404240512393339712,,11875,,1404240468,596417903,'',-7340,-12868,7292,-5654,4069,-9258,10062
1404240512440954003,,11876,,1404240468,624247074,'',-7244,-13232,6880,-5230,3716,-8218,10073
1404240512441315784,,11877,,1404240468,649836063,'',-6940,-13464,6896,-4980,3092,-6358,10073
1404240512488825142,,11878,,1404240468,675165891,'',-6564,-13196,6000,-4872,2277,-6345,10068
1404240512489135948,,11879,,1404240468,700660943,'',-6344,-13164,5660,-4485,1686,-6772,10073
1404240512536671621,,11880,,1404240468,728387117,'',-5940,-13364,5572,-4323,1061,-7353,10073
1404240512537002618,,11881,,1404240468,753767013,'',-5756,-13412,5228,-4522,678,-8271,10062
1404240512586917467,,11882,,1404240468,778918981,'',-5284,-13988,4828,-4721,1044,-8588,10062
1404240512587301071,,11883,,1404240468,804404973,'',-4912,-13900,4892,-4874,1501,-8646,10073
1404240512633414600,,11884,,1404240468,830574035,'',-4636,-14068,4520,-4974,1417,-8618,10068
1404240512633711216,,11885,,1404240468,855695009,'',-4296,-14956,4212,-4898,1041,-8358,10068
1404240512681791446,,11886,,1404240468,880337953,'',-3816,-14968,4056,-4762,616,-7650,10073
1404240512682041365,,11887,,1404240468,906341075,'',-3624,-15132,3596,-4761,422,-6712,10068
1404240512718154788,,11888,,1404240468,932027101,'',-3872,-16468,3352,-258,-258,-259,10073
1404240512718446901,,11889,,1404240468,956866025,'',-3284,-16352,2888,-4983,980,-4236,10062
1404240512770684082,,11890,,1404240468,982006072,'',-3096,-16560,3040,-4746,739,-3777,10068
1404240512770942195,,11891,,1404240469,6798028,'',-2684,-16028,3052,-4624,501,-3681,10073
1404240512859460927,,11892,,1404240469,32723903,'',-2932,-15996,2716,-3489,124,-3554,10079
1404240512859988114,,11893,,1404240469,57745933,'',-2604,-15716,1900,-3014,32,-3605,10068
1404240512949469809,,11894,,1404240469,82914113,'',-2604,-16076,1992,-2676,100,-3535,10068
1404240512949678007,,11895,,1404240469,107722997,'',-2292,-16336,2276,-3036,5,-3161,10079
1404240513048080006,,11896,,1404240469,134085893,'',-2228,-16368,2008,-3404,-123,-3035,10073
1404240513048223385,,11897,,1404240469,159106969,'',-1816,-16052,1804,-3568,-329,-2982,10068
1404240513048382870,,11898,,1404240469,183577060,'',-1604,-16292,1804,-3513,-388,-2827,10073
1404240513109068038,,11899,,1404240469,208884000,'',-2056,-16488,1152,-2760,-333,-2195,10073
1404240513109301053,,11900,,1404240469,234759092,'',-2076,-16580,1148,-2284,-426,-2112,10068
1404240513173370319,,11901,,1404240469,260601043,'',-1568,-16444,1120,-2004,-478,-2060,10073
1404240513173656709,,11902,,1404240469,285271883,'',-1800,-16512,1116,-2011,-562,-1997,10068
1404240513212793796,,11903,,1404240469,311480998,'',-1568,-16444,976,-2012,-1114,-2208,10078
1404240513213069072,,11904,,1404240469,337064981,'',-1260,-16764,732,-2004,-1325,-2353,10073
1404240513263150326,,11905,,1404240469,361537933,'',-680,-16580,880,-1961,-1593,-2156,10068
1404240513263401961,,11906,,1404240469,386321067,'',-712,-16632,612,-1786,-1532,-1786,10073
1404240513309356064,,11907,,1404240469,412319898,'',-420,-16820,748,-1618,-619,-2297,10068
1404240513309594691,,11908,,1404240469,437263965,'',-520,-16580,456,-1011,-218,-2363,10068
1404240513359113531,,11909,,1404240469,461309909,'',-388,-16564,132,-564,-61,-2403,10068
1404240513359372363,,11910,,1404240469,484797954,'',-772,-16280,212,-317,-111,-2531,10062
1404240513407867447,,11911,,1404240469,508842945,'',-524,-16616,448,-262,-339,-2549,10068
1404240513408051274,,11912,,1404240469,534240007,'',-792,-16440,356,-256,-424,-2529,10068
1404240513408260527,,11913,,1404240469,558212995,'',-680,-16480,508,-281,-490,-2611,10068
1404240513463941765,,11914,,1404240469,582299947,'',-308,-16552,716,-342,-570,-2514,10073
1404240513464372405,,11915,,1404240469,606431007,'',12,-16604,536,-460,-688,-2195,10073
1404240513513457842,,11916,,1404240469,632071018,'',48,-16404,444,-536,-819,-2085,10073
1404240513513705877,,11917,,1404240469,655850887,'',260,-16604,424,-306,-882,-1836,10073
1404240513562832878,,11918,,1404240469,679708957,'',244,-16432,240,-542,-846,-1896,10062
1404240513563393233,,11919,,1404240469,702956914,'',516,-16008,264,-785,-891,-2204,10073
1404240513613389949,,11920,,1404240469,730182886,'',320,-15896,332,-1078,-1033,-2796,10073
1404240513613571234,,11921,,1404240469,755327939,'',728,-15652,228,-1395,-1355,-2959,10068
1404240513613776224,,11922,,1404240469,779437065,'',936,-15904,240,-1638,-1429,-2926,10062
1404240513664723425,,11923,,1404240469,804864883,'',688,-16100,456,-1939,-1374,-2882,10073
1404240513665066847,,11924,,1404240469,830476999,'',1644,-20948,-80,-1660,163,-714,10073
1404240513711955935,,11925,,1404240469,854794025,'',1324,-15384,-88,-734,-333,-718,10068
1404240513712224546,,11926,,1404240469,878642082,'',1760,-16380,-636,-356,-294,-198,10062
1404240513771574397,,11927,,1404240469,901396036,'',996,-16572,-492,-76,-366,118,10073
1404240513771624013,,11928,,1404240469,928527116,'',824,-16324,176,-244,-137,-136,10068
1404240513818504371,,11929,,1404240469,953013896,'',1052,-16476,288,-130,-127,-95,10068
1404240513818525257,,11930,,1404240469,976313114,'',820,-16524,204,-215,-233,-85,10068
1404240513867804454,,11931,,1404240469,999176025,'',884,-16416,112,-698,-172,-79,10073
1404240513867826636,,11932,,1404240470,24209976,'',1120,-16292,280,-1153,-100,57,10068
1404240513911442914,,11933,,1404240470,48378944,'',1256,-17676,-364,-1171,57,-122,10068
1404240513911479286,,11934,,1404240470,73786973,'',868,-15976,-1396,-224,-482,-125,10073
1404240513911497501,,11935,,1404240470,96268892,'',904,-16820,-1204,30,-197,-33,10068
1404240513959633187,,11936,,1404240470,121335983,'',540,-16272,-524,235,-198,-48,10073
1404240513959717311,,11937,,1404240470,143136024,'',772,-16368,232,124,13,15,10068
1404240514007941836,,11938,,1404240470,164778947,'',988,-16952,16,-210,181,32,10073
1404240514008218471,,11939,,1404240470,187218904,'',952,-16420,-512,-351,-38,197,10079
1404240514057930947,,11940,,1404240470,210936069,'',816,-16392,-764,-79,-225,330,10068
1404240514058301154,,11941,,1404240470,235354900,'',608,-16440,-536,38,-72,425,10073
1404240514100574077,,11942,,1404240470,257443904,'',572,-16512,-144,65,18,340,10073
1404240514100730938,,11943,,1404240470,280251979,'',592,-16676,-352,12,64,331,10073
1404240514100959207,,11944,,1404240470,302969932,'',452,-16724,-308,-50,-129,136,10073
1404240514168208067,,11945,,1404240470,327697038,'',216,-16692,-340,-34,-234,-407,10073
1404240514168456164,,11946,,1404240470,352118968,'',576,-16472,-288,14,-247,-502,10079
1404240514215237171,,11947,,1404240470,374963045,'',684,-16560,-376,35,-261,-466,10062
1404240514215489892,,11948,,1404240470,398307085,'',640,-16576,-380,-5,-236,-388,10073
1404240514263219743,,11949,,1404240470,423759937,'',708,-16476,-324,6,-291,-420,10068
