rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ax,ay,az,gx,gy,gz,depth
1404239804622321488,,5763,,1404239758,270102024,'',-22,-116,40,0,0,0,0
1404239804695161453,,5764,,1404239758,301242113,'',-29,-125,35,0,0,0,0
1404239804743472539,,5765,,1404239758,331527948,'',-25,-125,41,0,0,0,0
1404239804743837487,,5766,,1404239758,362160921,'',-25,-125,37,0,0,0,0
1404239804792728344,,5767,,1404239758,392740011,'',-25,-119,31,0,0,0,0
1404239804792971998,,5768,,1404239758,423320055,'',-26,-122,30,0,0,0,0
1404239804839454214,,5769,,1404239758,453075885,'',-20,-126,30,0,0,0,0
1404239804888794216,,5770,,1404239758,483293056,'',-27,-125,31,0,0,0,0
1404239804889097285,,5771,,1404239758,513333082,'',-20,-124,30,0,0,0,0
1404239804937189884,,5772,,1404239758,543900966,'',-23,-125,27,0,0,0,0
1404239804937500058,,5773,,1404239758,574807882,'',-19,-125,29,0,0,0,0
1404239804984147744,,5774,,1404239758,606188058,'',-20,-124,32,0,0,0,0
1404239804984612794,,5775,,1404239758,636487007,'',-22,-126,28,0,0,0,0
1404239805032306978,,5776,,1404239758,667538881,'',-25,-125,33,0,0,0,0
1404239805077472841,,5777,,1404239758,697608947,'',-25,-131,27,0,0,0,0
1404239805077730016,,5778,,1404239758,727541923,'',-19,-127,33,0,0,0,0
1404239805127208295,,5779,,1404239758,757348060,'',-23,-121,25,0,0,0,0
1404239805127538939,,5780,,1404239758,787118911,'',-21,-129,35,0,0,0,0
1404239805215244214,,5781,,1404239758,817532062,'',-22,-122,28,0,0,0,0
1404239805215459565,,5782,,1404239758,848145008,'',-18,-128,32,0,0,0,0
1404239805315759113,,5783,,1404239758,878840923,'',-16,-130,32,0,0,0,0
1404239805315973106,,5784,,1404239758,908947944,'',-26,-124,34,0,0,0,0
1404239805364651946,,5785,,1404239758,939105033,'',-22,-128,34,0,0,0,0
1404239805442323017,,5786,,1404239758,969043970,'',-22,-128,28,0,0,0,0
1404239805442479349,,5787,,1404239758,999658107,'',-25,-125,29,0,0,0,0
1404239805442682007,,5788,,1404239759,29483079,'',-24,-128,34,0,0,0,0
1404239805490288717,,5789,,1404239759,59792041,'',-28,-116,36,0,0,0,0
1404239805537443092,,5790,,1404239759,90336084,'',-25,-121,31,0,0,0,0
1404239805537766558,,5791,,1404239759,120398044,'',-23,-117,27,0,0,0,0
1404239805587319027,,5792,,1404239759,150913953,'',-28,-118,34,0,0,0,0
1404239805587677510,,5793,,1404239759,181312084,'',-29,-115,33,0,0,0,0
1404239805632926034,,5794,,1404239759,211674928,'',-26,-114,30,0,0,0,0
1404239805633181916,,5795,,1404239759,241779088,'',-29,-113,27,0,0,0,0
1404239805681796091,,5796,,1404239759,271522045,'',-26,-108,28,0,0,0,0
1404239805738873434,,5797,,1404239759,301759004,'',-26,-110,32,0,0,0,0
1404239805739181233,,5798,,1404239759,331619024,'',-26,-104,26,0,0,0,0
1404239805783889985,,5799,,1404239759,362448930,'',-25,-105,27,0,0,0,0
1404239805784167608,,5800,,1404239759,392532110,'',-24,-106,24,0,0,0,0
1404239805832925475,,5801,,1404239759,423053026,'',-24,-108,22,0,0,0,0
1404239805833183859,,5802,,1404239759,452888965,'',-19,-105,27,0,0,0,0
1404239805878353140,,5803,,1404239759,483144044,'',-25,-101,19,0,0,0,0
1404239805878649004,,5804,,1404239759,513861894,'',-24,-98,20,0,0,0,0
1404239805924284247,,5805,,1404239759,544218063,'',-21,-101,19,0,0,0,0
1404239805972354418,,5806,,1404239759,575304031,'',-23,-91,23,0,0,0,0
1404239805972621214,,5807,,1404239759,604783058,'',-22,-94,16,0,0,0,0
1404239806019505518,,5808,,1404239759,636497020,'',-18,-94,12,0,0,0,0
1404239806019852553,,5809,,1404239759,666814088,'',-19,-93,17,0,0,0,0
1404239806113895447,,5810,,1404239759,696600914,'',-23,-87,15,0,0,0,0
1404239806114224258,,5811,,1404239759,726525068,'',-20,-82,14,0,0,0,0
1404239806202224584,,5812,,1404239759,756073951,'',-20,-84,12,0,0,0,0
1404239806202431485,,5813,,1404239759,785559892,'',-16,-80,14,0,0,0,0
1404239806283194949,,5814,,1404239759,816574096,'',-18,-78,16,0,0,0,0
1404239806283442118,,5815,,1404239759,846095085,'',-21,-75,15,0,0,0,0
1404239806332546302,,5816,,1404239759,876676082,'',-21,-77,15,0,0,0,0
1404239806333213329,,5817,,1404239759,906199932,'',-25,-65,17,0,0,0,0
1404239806381227712,,5818,,1404239759,936064004,'',-20,-68,18,0,0,0,0
1404239806381515712,,5819,,1404239759,965931892,'',-21,-69,17,0,0,0,0
1404239806431031109,,5820,,1404239759,996247053,'',-16,-58,20,0,0,0,0
1404239806480739255,,5821,,1404239760,26160001,'',-23,-59,19,0,0,0,0
1404239806482063725,,5822,,1404239760,56363105,'',-22,-52,22,0,0,0,0
1404239806556168289,,5823,,1404239760,86275100,'',-26,-44,32,0,0,0,0
1404239806556438634,,5824,,1404239760,117429971,'',-31,-43,27,0,0,0,0
1404239806634824475,,5825,,1404239760,147034883,'',-29,-43,23,0,0,0,0
1404239806635098175,,5826,,1404239760,177802085,'',-29,-41,31,0,0,0,0
1404239806686125310,,5827,,1404239760,207771062,'',-28,-40,32,0,0,0,0
1404239806686390736,,5828,,1404239760,237679004,'',-29,-37,35,0,0,0,0
1404239806729302676,,5829,,1404239760,267441987,'',-29,-35,37,0,0,0,0
1404239806729600730,,5830,,1404239760,298190116,'',-29,-37,33,0,0,0,0
1404239806773784577,,5831,,1404239760,328095912,'',-27,-35,35,0,0,0,0
1404239806824173727,,5832,,1404239760,357871055,'',-32,-30,38,0,0,0,0
1404239806824877833,,5833,,1404239760,387661933,'',-28,-30,32,0,0,0,0
1404239806869228425,,5834,,1404239760,417402029,'',-28,-32,38,0,0,0,0
1404239806869500640,,5835,,1404239760,449103116,'',-30,-30,38,0,0,0,0
1404239806920787194,,5836,,1404239760,479547977,'',-34,-30,40,0,0,0,0
1404239806921049949,,5837,,1404239760,508970022,'',-37,-31,43,0,0,0,0
1404239807007243633,,5838,,1404239760,539139986,'',-37,-31,45,0,0,0,0
1404239807047268792,,5839,,1404239760,569320917,'',-35,-29,41,0,0,0,0
1404239807047535397,,5840,,1404239760,598982095,'',-33,-25,49,0,0,0,0
1404239807093611308,,5841,,1404239760,628901004,'',-40,-26,44,0,0,0,0
1404239807093628723,,5842,,1404239760,658443927,'',-39,-29,47,0,0,0,0
1404239807150144168,,5843,,1404239760,688339948,'',-39,-29,53,0,0,0,0
1404239807150174098,,5844,,1404239760,718065023,'',-39,-25,53,0,0,0,0
1404239807199360860,,5845,,1404239760,749578952,'',-44,-32,54,0,0,0,0
1404239807245484464,,5846,,1404239760,779637098,'',-46,-32,54,0,0,0,0
1404239807245513541,,5847,,1404239760,809107065,'',-40,-34,50,0,0,0,0
1404239807290860015,,5848,,1404239760,838695049,'',-44,-38,56,0,0,0,0
1404239807290879218,,5849,,1404239760,868787050,'',-41,-37,55,0,0,0,0
1404239807335665326,,5850,,1404239760,899349927,'',-45,-39,57,0,0,0,0
1404239807335937897,,5851,,1404239760,928879976,'',-43,-43,55,0,0,0,0
1404239807414778897,,5852,,1404239760,958698034,'',-39,-51,55,0,0,0,0
1404239807479658284,,5853,,1404239760,988594055,'',-43,-47,65,0,0,0,0
1404239807479987568,,5854,,1404239761,18899917,'',-47,-47,63,0,0,0,0
1404239807524904355,,5855,,1404239761,48378944,'',-45,-53,63,0,0,0,0
1404239807525155055,,5856,,1404239761,78818082,'',-46,-56,58,0,0,0,0
1404239807582354156,,5857,,1404239761,108424901,'',-47,-59,69,0,0,0,0
1404239807583578105,,5858,,1404239761,138947963,'',-47,-65,65,0,0,0,0
1404239807631263407,,5859,,1404239761,170692920,'',-50,-66,70,0,0,0,0
1404239807701993075,,5860,,1404239761,200894117,'',-48,-66,70,0,0,0,0
1404239807702278984,,5861,,1404239761,230752944,'',-50,-68,64,0,0,0,0
1404239807750070312,,5862,,1404239761,260514974,'',-54,-70,66,0,0,0,0
1404239807750801965,,5863,,1404239761,290446996,'',-46,-68,72,0,0,0,0
1404239807845287663,,5864,,1404239761,320207118,'',-49,-71,73,0,0,0,0
1404239807845304018,,5865,,1404239761,349737882,'',-52,-72,72,0,0,0,0
1404239807893242632,,5866,,1404239761,379811048,'',-55,-75,75,0,0,0,0
1404239807893265517,,5867,,1404239761,409296035,'',-53,-79,71,0,0,0,0
1404239807931985981,,5868,,1404239761,438886880,'',-52,-74,72,0,0,0,0
1404239807978134093,,5869,,1404239761,469341039,'',-51,-77,79,0,0,0,0
1404239807978156649,,5870,,1404239761,499159097,'',-50,-74,78,0,0,0,0
1404239808028562041,,5871,,1404239761,530386924,'',-52,-76,76,0,0,0,0
1404239808028582166,,5872,,1404239761,560662984,'',-57,-85,75,0,0,0,0
1404239808076141482,,5873,,1404239761,590815067,'',-52,-76,76,0,0,0,0
1404239808123233706,,5874,,1404239761,621417045,'',-54,-80,76,0,0,0,0
1404239808123511414,,5875,,1404239761,651416063,'',-55,-77,75,0,0,0,0
1404239808169839429,,5876,,1404239761,681384086,'',-55,-81,79,0,0,0,0
